Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Central African Republic,CAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.2871560899503,..,..,..,..,53.4042559118869,..,..,..,..,51.5721435267349,..,..,..,..,52.8966335089394,..,..,..,..,51.533319611598,51.2295313656511,53.3588338440954,50.874913683433,49.3563637631035,58.3260985147378,56.9854224760331,56.8284973827312,..,..
Central African Republic,CAF,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.0192618179043,15.7940573917268,16.5720838567815,17.3531662352726,18.1373018256642,18.9301638891368,19.7329256213265,20.5470684764122,21.3734940574862,22.2133750302748,23.0682501850038,23.9389655482317,24.8270967165202,24.9372247989515,25.0557637267249,25.183111618783,25.3196707449267,..,..,..
Central African Republic,CAF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.2614654556241,57.2507619471875,56.2339661151736,55.2107259730657,54.1810560046049,53.1522999784995,52.1241164237875,51.096515451999,50.0688290641296,49.0407519136829,48.0123183519194,46.9829120084133,45.9525792925308,46.037802071662,46.1295343187738,46.2280819501011,46.3337584314195,..,..,..
Chad,TCD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.7209816005027,..,..,..,..,68.9004989300415,..,..,..,..,65.9716005596686,..,..,..,..,58.2008919741597,..,..,..,..,56.5866274921791,55.1951595799551,58.675388041128,53.056406895385,51.2471685070404,68.6823937545823,64.7707691186097,66.0292054967769,..,..
Chad,TCD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5476379600523,11.4889123063973,11.4306355953169,11.3731941083369,11.3163997580175,11.2602531810367,11.2047527995739,11.1501469962136,11.0959502720382,10.725201238957,10.370393146905,10.031682996405,9.7094454874899,9.4034552390214,9.11369697500522,8.84037712620922,8.58336858844236,8.34248327844754,..,..
Chad,TCD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.4129791982347,41.2723064334957,41.1269103382432,40.9776719063699,40.8241392078527,40.6663048177833,40.5041569470028,40.3381230553692,40.1673251213389,39.9921926447468,39.8203621278748,39.6516727199139,39.4863842736973,39.3238946204025,39.1640248048202,39.0069926404341,38.8525907769535,38.7005994293504,..,..
Channel Islands,CHI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,..,..
Channel Islands,CHI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,..,..
Chile,CHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6760565704822,..,..,..,..,24.943241526591,..,..,..,..,26.1685947683912,..,..,..,..,25.5273169833417,..,..,..,..,25.8922916949858,27.2458670675305,25.0471553039699,23.9366936042629,22.8682518073035,22.5697925543167,20.8768704085084,21.0362990619754,..,..
Chile,CHL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.0711090566736,92.6610195769311,93.2289142216866,93.7458865310992,94.2609582173559,94.7734916121682,95.2841252790334,95.792478377238,96.2988961940926,96.8030739067988,97.3050695530395,97.805112245095,98.3030010325413,98.7988459969559,99.2546369920863,99.6310285416858,100,100.000001352226,..,..
Chile,CHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.6806103455902,96.0105824436246,96.3216285941219,96.5885255128352,96.8538139590606,97.1169371157724,97.3784525474401,97.6380254354685,97.895960613309,98.1519881667895,98.4061580886492,98.6586752589017,98.9093575460466,99.1583042882488,99.400068259347,99.6008875957521,99.6221801777163,99.8327911983629,..,..
China,CHN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.7650066385472,..,..,..,..,58.6601588038163,..,..,..,..,60.7048393224178,..,..,..,..,66.1745038879297,..,..,..,..,69.4795704098502,70.5420288260625,63.8270168403804,65.5145502176156,59.767367508178,59.0634224622344,52.2113220381052,52.6645958291981,..,..
China,CHN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.2896013225494,56.9037706766036,58.907284142107,60.8762195364931,62.8097668828392,64.7057608431511,66.5526382400907,68.3565772889181,70.1247124867885,71.8552693327081,73.5496269827323,75.1935551961883,76.7958781604309,78.4556409739346,80.0822936476644,81.6754050978285,83.2351730239196,84.7607877105451,..,..
China,CHN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.3925790689602,80.7311707097878,81.7031690764552,82.6515295876127,83.5752517384955,84.4722130292921,85.3326405184308,86.1612742698898,86.9635983583731,87.7378356521145,88.4847679950715,89.1926903219485,89.8685034515473,90.5171123161207,91.1393447914233,91.7349177836592,92.3040465732073,92.8461355129662,..,..
Colombia,COL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3835154068371,..,..,..,..,20.0132370260885,..,..,..,..,20.053419966933,..,..,..,..,21.2847753629773,..,..,..,..,21.4978454233525,21.3677787511874,20.5366362157463,19.2233480224231,18.3442052573323,17.3002842821175,16.580600367949,16.5272102219124,..,..
Colombia,COL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.5651499382537,72.6525679753294,73.7369823046189,74.8183915664856,75.8965355800158,76.9714374372285,78.0431412032772,79.1114179807775,80.1765807888868,81.2386546076379,82.2974674145602,83.3530732131057,84.4057541451035,85.4553652542572,86.5019676296613,87.5458273898057,88.5869940204514,89.6253577567162,..,..
Colombia,COL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9335175667781,91.3684109649683,91.7956495075987,92.2153224162843,92.6272949711398,93.0316786022715,93.4286071255033,93.8179674669001,94.2001245899572,94.5751822120087,94.9430830352182,95.3039553044968,95.6581222445897,96.0055453903195,96.3463531305694,96.6808465694461,96.961805823633,97.3001096098102,..,..
Comoros,COM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7539912721864,..,..,..,..,21.0774230373692,..,..,..,..,21.5440557162257,..,..,..,..,21.2432064306257,..,..,..,..,20.6663578844449,21.0201604355961,21.2526292004144,21.047961835469,21.5020719890253,20.7155574585704,20.4827277304833,20.5468245996681,..,..
Comoros,COM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2036880559107,30.4360322005028,31.0518310698669,31.620128083283,32.1413173916945,32.6181072977583,33.0502374235198,33.4374451081623,33.7793056003122,34.0757319976162,34.3266163815745,34.5313822734144,34.6899268334445,34.8021238075834,34.867431067634,35.8152676781796,35.8348916024195,35.8566241162328,..,..
Comoros,COM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9479254640218,90.8413596719926,90.0056379443583,89.1715972574302,88.3392650711538,87.5090824359264,86.6815094013972,85.8569917529054,85.0359191508686,84.2187508567768,83.405979855146,82.5978795520323,81.7949141108888,80.9975655633495,80.2060348892296,80.1320028702975,80.1488534979581,80.1675168710773,..,..
"Congo, Dem. Rep.",COD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.2331345035832,..,..,..,..,43.4830348273219,..,..,..,..,44.7617445693486,..,..,..,..,42.0434387166272,..,..,..,..,41.3980393308066,41.4932879518651,43.0367715681656,44.4957609524039,42.5494471010008,44.9311859243259,45.4995001760321,44.9092635986842,..,..
"Congo, Dem. Rep.",COD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4019754784193,21.2232372173637,21.0460684121603,20.8704831308079,20.6964957748258,20.5242641846448,20.5227840679911,20.519594276447,20.5147034948004,20.5082748836933,20.5003169478394,20.4910014135298,20.4803353457291,20.4684046834666,20.4553508668037,20.4412177633718,20.4260982701292,20.4559768639167,..,..
"Congo, Dem. Rep.",COD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.917766753862,34.4663360294378,35.0162341860374,35.5673594374579,36.1196149209615,36.6749293267759,37.2341632719723,37.7971518175401,38.3627348371597,38.9317440053233,39.5030316249384,40.0774092316493,40.6537405883332,41.2318608933508,41.8120913442475,42.3937820672744,42.9767673864606,43.2433220399021,..,..
"Congo, Rep.",COG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.687160730001,..,..,..,..,42.6625650138873,..,..,..,..,43.5987852102714,..,..,..,..,42.6890518199943,..,..,..,..,42.0090921086364,44.1555934546283,43.489987189081,46.1266373227817,45.8528162684726,44.1476951394146,45.7110423973119,46.6382202758892,..,..
"Congo, Rep.",COG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9201108304489,11.9684714959703,12.2942560964359,12.6236773517006,13.0815259921029,13.5511101190195,14.0325365003513,14.5260424330885,15.032039616298,15.5506895055373,16.0823104533398,16.626753634971,17.1843321212816,17.7552090878111,18.3393604125401,18.9369279554828,19.5480531724779,20.1728789244707,..,..
"Congo, Rep.",COG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.1558720698375,57.4633254913597,57.9533573949943,58.441326306171,59.5097279574193,60.5769386712827,61.6425718559094,62.7068138783023,63.7703895737741,64.8327563916012,65.8939071155412,66.952176026009,68.0075720307575,69.0595391884614,70.1070442778534,71.1495847496784,72.1866564157086,73.2177609739195,..,..
Costa Rica,CRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3087643200652,..,..,..,..,18.5616402596707,..,..,..,..,19.4121020855013,..,..,..,..,19.6573072133395,..,..,..,..,19.2729527243907,19.7021329340499,19.335127675511,18.3415171125168,17.5436341138655,16.8792899428772,15.6558122715552,15.7259203021082,..,..
Costa Rica,CRI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.2583077061027,93.5057482346251,93.7466308512147,93.9809811347953,94.2086881873746,94.429501567339,94.6437790629387,94.8514445374356,95.0527118588387,95.4014549745362,95.7397211801722,96.0674990640312,96.3839192573114,96.6895985679084,96.9851934692206,97.2714376265425,97.5489766928287,97.8183602521861,..,..
Costa Rica,CRI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.1086745901443,94.6119446862606,95.0935871427475,95.553845639654,95.9928103245289,96.4104686598803,96.8075914447042,97.1844325993309,97.5415912995219,97.8791395881687,98.1980884649372,98.4987788570005,98.781064068664,99.0461362173671,99.2951997674254,99.5289827873377,99.6997637190126,99.7015139130359,..,..
Cote d'Ivoire,CIV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8732006371708,..,..,..,..,24.8516922381457,..,..,..,..,25.2634935105474,..,..,..,..,21.828811803797,..,..,..,..,21.6177050045333,22.5930725475998,22.4944044705046,21.305543161003,20.9001776437824,27.6874939617682,26.6747041085018,25.8862663364222,..,..
Cote d'Ivoire,CIV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9994137694048,21.4231914254742,21.846644285771,22.2694492768662,22.6919209072784,23.3576427984641,24.034235459353,24.7214855021576,25.4191756196854,26.1264831923449,26.8438077594019,27.5709265626127,28.3073284011576,29.0528006862092,29.8071325944733,30.5726951958805,31.3486226163171,32.134907136788,..,..
Cote d'Ivoire,CIV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.7607819174006,70.9060918718901,71.0490698344186,71.1893517230153,71.3272877993701,71.461850629099,71.5937207973683,71.7228984528087,71.8493793661589,71.9725137111897,72.0929615752153,72.2107151419801,72.3254612415282,72.4372057541819,72.5459564381281,72.654463389221,72.7620467387605,72.8689464400465,..,..
Croatia,HRV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9386912894998,..,..,..,..,20.9250250022746,..,..,..,..,21.5123850232843,..,..,..,..,22.1226329623626,..,..,..,..,21.3347186441487,21.9660036876547,20.2024227984712,19.5869620124148,18.4331035166307,19.2066815087181,17.7893189134159,17.9017722884016,..,..
Croatia,HRV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.1556069414538,96.1619811847249,96.1848019689283,96.2076647479852,96.2304991447627,96.2533511374342,96.2762100487814,96.299081140445,96.321953516524,96.3448408878921,96.3677404786515,96.3906195542422,96.4140116024301,96.4379015063181,96.4623153416784,96.4871997942399,96.5125725101914,96.5384458414853,..,..
Croatia,HRV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4372507675033,98.4444315250172,98.5552794549715,98.6653937515693,98.7536459873317,98.8410105127556,98.927476348029,99.0130489223787,99.0977170948137,99.1814948642039,99.2643794283162,99.3463603564452,99.4275271755034,99.5077556050098,99.586911700547,99.5868400924629,99.5867545553663,99.5866665552939,..,..
Cuba,CUB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.792351637822,..,..,..,..,24.2596517372967,..,..,..,..,24.1373678979693,..,..,..,..,24.0099193558136,..,..,..,..,23.9332977278498,24.7873196315851,23.239787139786,22.8507432819569,21.2962343289296,20.8640995675413,19.7378413521182,19.7060474004201,..,..
Cuba,CUB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.0260396425456,87.1620788668848,87.2952397497234,87.4146370722226,87.5214009750539,87.9659131102672,88.4109404282188,88.8564489164208,89.3023876023072,89.7486464402423,90.1952938296111,90.6422780127045,91.0895865971562,91.5362292910897,91.9845521542765,92.4349645752294,92.811458855482,92.8102417631483,..,..
Cuba,CUB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.9927216576351,93.1648221045888,93.3336806950664,93.4893652391302,93.6331782237397,93.7815961784433,93.9288823512329,94.0750416818598,94.2200613726968,94.36384276211,94.5065026876464,94.6480270727146,94.7884427320479,94.9238055966596,95.0577113211433,95.1913358641475,95.3245233850077,95.3275823079684,..,..
Curacao,CUW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.0945513612261,98.1603762656102,98.2262011699943,98.2920260743783,98.3578509787624,98.4236758831465,98.4895007875306,98.5553256919147,98.6211505962987,98.6869755006828,98.7528004050669,98.818625309451,98.8844502138351,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192,..,..
Curacao,CUW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6852087388099,98.7477120548644,98.8102153709188,98.8727186869733,98.9352220030277,98.9977253190822,99.0602286351366,99.1227319511911,99.1852352672455,99.2477385833,99.3102418993544,99.3727452154089,99.4352485314633,99.4977518475178,99.4977518475178,99.4977518475178,99.4977518475178,99.4977518475178,..,..
Cyprus,CYP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9065766023037,..,..,..,..,20.517221800891,..,..,..,..,20.184993974631,..,..,..,..,19.7180449032934,..,..,..,..,20.0818659942818,20.0909639911253,19.2248432088374,18.6845457352246,18.2935273677138,19.1013476314892,16.9580216019328,17.2944061994662,..,..
Cyprus,CYP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8530978380746,99.852838917584,99.8529962859636,99.8417184368923,99.816659713536,99.7670866164865,99.7172213315524,99.6670531005788,99.6165906400477,99.5658279089965,99.5147659686686,99.4633995706943,99.4117345936359,99.3599164834735,99.3079910141607,99.2560451299793,99.2041337188527,99.1523114561557,..,..
Cyprus,CYP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9850270634253,99.985084847464,99.9850459077604,99.9611131947893,99.9372759405215,99.9101026601001,99.8802271760491,99.8503895500759,99.820598536717,99.7908522768096,99.7611500144474,99.7314931280931,99.7018832153946,99.6722769588803,99.6426756402145,99.6130676542475,99.6131993649831,99.6132861489321,..,..
Czech Republic,CZE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4036181858368,..,..,..,..,22.1213318691699,..,..,..,..,20.4367067354614,..,..,..,..,19.9465925769154,..,..,..,..,20.6768704738304,20.0812466454923,18.7431760787781,17.996286996353,17.3912154857519,17.4164516917418,16.1005837025673,16.0712453523646,..,..
Czech Republic,CZE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1397116935426,99.1395784943446,99.1393612415698,99.1391452478085,99.1389238694904,99.1386994670816,99.138469688751,99.1382410351617,99.1380098763664,99.1377727885488,99.1375332307728,99.1372969251309,99.1369154281565,99.1363958116798,99.1358877757976,99.1353786321235,99.1347835792682,99.1340992258206,..,..
Czech Republic,CZE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8061246314669,99.8058245884064,99.8113907218849,99.8169759943234,99.8225783286167,99.8282001020188,99.833838949494,99.8394977807541,99.845180364907,99.8508761578507,99.8565954205718,99.8623374584339,99.8681874376485,99.8741097371421,99.8800158936413,99.8800926861293,99.8801694878577,99.8802587968555,..,..
Denmark,DNK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2549303861478,..,..,..,..,12.6675474687608,..,..,..,..,12.4169394174272,..,..,..,..,12.0784280072651,..,..,..,..,11.9291481716307,12.6623313832271,11.1155250054339,10.8202788440922,11.0667045307585,10.6572856560768,10.0959719641464,10.0296534385694,..,..
Denmark,DNK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5972417823955,99.5972359034807,99.5972366421106,99.5972429759651,99.5972387557914,99.5972409442223,99.5972343667293,99.5972346982921,99.5972361291387,99.597235446638,99.5972370583087,99.5972287633355,99.5972291186618,99.5972349958882,99.5972334294952,99.5972276070737,99.5972292785247,99.5972288164915,..,..
Denmark,DNK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.000001142725,99.9999954434901,99.9999965919922,100.000003399045,100,100.000003377269,99.9999977578341,99.9999988841748,100.000001110175,100.000001104419,100.000003296321,99.9999956269716,99.9999967364719,100.000003247808,100.000002155229,99.9999967812394,99.9999989314331,99.9999989354737,..,..
Djibouti,DJI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.8771655864443,..,..,..,..,41.2240135446531,..,..,..,..,40.9801085585051,..,..,..,..,39.1729406755983,..,..,..,..,38.2408692688594,40.4418354600315,39.9428207904797,40.103773025949,41.2597275378737,45.9508085109314,45.8688751305626,45.5496175977411,..,..
